user_id,device_type,age,time
9222112239,desktop,25.0,2105.0
5057296194,desktop,27.0,2107.0
2857815653,desktop,39.0,2121.0
3538991716,mobile,25.0,43.0
5908052641,desktop,32.0,2070.0
1448658489,desktop,35.0,2141.0
7534988385,desktop,32.0,2067.0
6923935030,desktop,39.0,
7549562400,mobile,36.0,36.0
5031382132,mobile,32.0,45.0
6093611702,desktop,32.0,57.0
4919300708,desktop,30.0,1999.0
7555042860,desktop,38.0,2147.0
3916852681,desktop,38.0,2132.0
9731206328,desktop,,2116.0
4325790689,desktop,27.0,68.0
5485888112,desktop,38.0,66.0
422014693,mobile,,
2450601772,desktop,27.0,
2931183814,desktop,27.0,2068.0
9007972138,mobile,36.0,
4301169567,desktop,30.0,61.0
7845851213,desktop,39.0,63.0
7615413446,mobile,27.0,
4055789866,desktop,38.0,2073.0
3267862992,mobile,,42.0
4181435846,desktop,30.0,58.0
1520613417,desktop,35.0,2062.0
4289221764,desktop,26.0,2054.0
8774049212,desktop,29.0,2142.0
8400364975,mobile,28.0,41.0
4625703395,desktop,29.0,55.0
7447681399,desktop,37.0,2133.0
5516785091,mobile,34.0,
7886931515,desktop,30.0,52.0
1327176669,desktop,31.0,
2935600089,desktop,33.0,2062.0
9023913099,desktop,29.0,2098.0
1349438894,desktop,31.0,2101.0
7669492528,desktop,34.0,2071.0
8813694678,desktop,27.0,2079.0
2656536577,mobile,34.0,50.0
8635426216,desktop,33.0,2079.0
7722277195,desktop,37.0,2091.0
5252310028,mobile,34.0,48.0
8067587528,mobile,28.0,38.0
2539193443,desktop,40.0,58.0
9456665440,desktop,26.0,2055.0
798066145,mobile,35.0,
4795660312,desktop,35.0,2135.0
6366784310,mobile,30.0,
6263522882,desktop,,2050.0
4814119070,mobile,38.0,
290152387,desktop,27.0,2108.0
763193941,mobile,31.0,39.0
3409410126,desktop,29.0,2072.0
4248373754,mobile,30.0,38.0
467311372,desktop,37.0,
9591643885,mobile,,45.0
9059547060,desktop,31.0,2062.0
2026194395,desktop,37.0,69.0
4545639026,desktop,25.0,2081.0
9168105616,desktop,32.0,60.0
5226794734,desktop,27.0,2057.0
9305089941,desktop,28.0,
6593032672,desktop,27.0,
4362739847,desktop,33.0,2071.0
8610755658,desktop,35.0,
4995977174,desktop,32.0,2111.0
4023744449,mobile,38.0,
3225806087,mobile,35.0,50.0
2747212263,desktop,33.0,59.0
1258656833,mobile,29.0,49.0
6301795296,mobile,32.0,
2868876216,mobile,25.0,
8387603843,desktop,36.0,
2506907508,desktop,25.0,2125.0
8879771567,desktop,36.0,2050.0
5795313887,desktop,27.0,2138.0
9750034063,desktop,27.0,2102.0
5756587080,mobile,,53.0
4540698477,desktop,33.0,2147.0
5792419854,desktop,30.0,2130.0
6883252541,mobile,32.0,39.0
3132357904,mobile,35.0,
6970938447,mobile,29.0,
6931799107,desktop,26.0,2080.0
8062738157,mobile,37.0,
5422938043,desktop,35.0,2050.0
6068740340,desktop,25.0,2146.0
1535800658,mobile,31.0,
6438300768,desktop,36.0,2077.0
8225319555,desktop,31.0,
1853373714,mobile,34.0,49.0
1084730215,desktop,31.0,68.0
4191857648,desktop,31.0,2119.0
7449896313,desktop,35.0,
3248278111,mobile,29.0,
6635021516,desktop,28.0,2051.0
2038922650,mobile,36.0,
4493811961,desktop,31.0,70.0
3166363129,mobile,26.0,48.0
7906685498,desktop,28.0,2136.0
5169207296,desktop,34.0,2099.0
6389078812,mobile,38.0,
360554515,desktop,25.0,2078.0
2106843473,desktop,35.0,2116.0
5086965975,mobile,35.0,40.0
5545799730,mobile,38.0,
2910527293,desktop,37.0,2138.0
8878496724,mobile,39.0,
4846005250,desktop,32.0,
5082005838,desktop,35.0,2136.0
2251265510,desktop,29.0,2077.0
2141154555,desktop,30.0,2149.0
9738581156,desktop,25.0,
764785866,desktop,31.0,2065.0
6540620035,desktop,26.0,2051.0
5349778504,desktop,29.0,2104.0
7201710626,desktop,26.0,2051.0
1912735667,desktop,30.0,2094.0
1594266339,desktop,37.0,
379120569,desktop,37.0,2071.0
9944829487,desktop,26.0,2133.0
2653739735,desktop,38.0,
4130027048,desktop,32.0,2056.0
2761594158,desktop,33.0,2059.0
3221384063,mobile,28.0,45.0
9584301349,desktop,33.0,61.0
7822115722,desktop,25.0,
6187793558,desktop,35.0,2051.0
561262227,desktop,28.0,2062.0
2287280986,mobile,25.0,50.0
9220057971,mobile,36.0,47.0
6921147195,desktop,34.0,2136.0
5927970122,desktop,36.0,2085.0
6125352101,desktop,38.0,2076.0
7080197560,desktop,30.0,2082.0
8279747924,desktop,27.0,2141.0
4538212064,desktop,30.0,2062.0
4755695267,mobile,34.0,39.0
6664491887,mobile,40.0,32.0
106620090,mobile,32.0,42.0
9362724519,desktop,30.0,70.0
7727323537,desktop,29.0,2101.0
6854916269,desktop,30.0,2061.0
6329393634,desktop,29.0,2101.0
5578103586,desktop,26.0,
6042193344,desktop,31.0,2145.0
1581144973,desktop,40.0,2094.0
6738399585,desktop,28.0,58.0
3438609163,desktop,36.0,2128.0
8723585367,desktop,34.0,
2497939396,desktop,25.0,2129.0
3976974056,desktop,34.0,
5545158724,desktop,35.0,63.0
9214087988,desktop,,2054.0
1802229317,desktop,33.0,67.0
8890090208,desktop,29.0,2072.0
2169165450,desktop,28.0,2116.0
1782325588,mobile,37.0,
2063061893,desktop,30.0,2052.0
7799948547,desktop,38.0,56.0
1959913042,desktop,27.0,2201.0
6145818012,desktop,34.0,2094.0
1342596208,desktop,32.0,2097.0
3247197695,desktop,33.0,67.0
1943962358,desktop,39.0,2145.0
3447357480,desktop,,2073.0
9648869761,desktop,36.0,2139.0
3347101238,desktop,31.0,2058.0
1569919152,desktop,37.0,1999.0
1926074590,desktop,40.0,
4663337016,desktop,26.0,2149.0
3552629301,desktop,29.0,2077.0
7113475365,desktop,40.0,2056.0
4380762852,desktop,29.0,2093.0
142389600,desktop,30.0,70.0
8802860358,desktop,31.0,2134.0
3946653564,mobile,33.0,
550509412,desktop,39.0,2067.0
4066431659,desktop,39.0,2064.0
1576178878,desktop,29.0,
1228574121,desktop,36.0,2054.0
2509820148,desktop,,2070.0
5322447325,desktop,26.0,2091.0
5422839853,desktop,29.0,2136.0
7877243276,desktop,39.0,2118.0
462366939,desktop,40.0,2086.0
1037891363,desktop,40.0,60.0
1886043544,desktop,36.0,2074.0
9235992991,mobile,30.0,39.0
4661368847,desktop,38.0,60.0
4005590261,desktop,28.0,2128.0
2923480508,mobile,,
2692333936,mobile,,30.0
9665708400,mobile,28.0,40.0
6422327582,desktop,30.0,2149.0
6043933415,desktop,36.0,2113.0
8226373020,desktop,29.0,51.0
8101108463,mobile,31.0,
4925575399,desktop,28.0,2119.0
4127050869,desktop,34.0,2114.0
4172918895,desktop,40.0,2071.0
8006058186,desktop,35.0,2131.0
3924438749,mobile,27.0,43.0
4799252044,desktop,36.0,
772460284,desktop,36.0,
1731487976,mobile,27.0,
4598493691,desktop,31.0,2079.0
2418188246,desktop,39.0,2150.0
197401166,mobile,33.0,43.0
3860706007,mobile,,33.0
928053785,desktop,40.0,2147.0
9983447974,desktop,38.0,2103.0
5998462840,desktop,32.0,70.0
744499373,desktop,35.0,2067.0
3836315209,desktop,25.0,
9290148935,desktop,29.0,
2958032267,desktop,40.0,
1721727954,mobile,36.0,
1203885563,desktop,,2104.0
1801264564,desktop,,
4917107108,mobile,,
2427029121,desktop,39.0,59.0
4296560502,desktop,37.0,2125.0
391098929,desktop,35.0,
5208026796,desktop,38.0,2132.0
4505531624,desktop,39.0,2115.0
2183045230,mobile,35.0,48.0
5547782414,desktop,34.0,2080.0
8857983541,desktop,26.0,2067.0
5611236362,desktop,31.0,2080.0
6092823671,desktop,26.0,2086.0
1839659267,desktop,29.0,59.0
6332169170,desktop,,2062.0
5504686922,desktop,34.0,2071.0
9525622471,mobile,39.0,46.0
4166079325,desktop,25.0,2099.0
2850286684,desktop,26.0,2129.0
2722513645,desktop,35.0,2072.0
9014877960,mobile,31.0,33.0
2169368179,desktop,37.0,2119.0
1586985790,mobile,31.0,
446586327,desktop,31.0,59.0
2044769636,desktop,31.0,2081.0
4550627688,desktop,39.0,
3763021481,mobile,31.0,46.0
4683160757,desktop,34.0,2086.0
240935941,desktop,27.0,2108.0
4279325613,desktop,31.0,2072.0
6445680329,desktop,34.0,2098.0
4603780352,desktop,35.0,2083.0
4257237895,desktop,,
8277535646,desktop,39.0,2088.0
146468715,desktop,25.0,2095.0
7199542260,desktop,35.0,
1185232202,mobile,30.0,
1560174186,desktop,,2137.0
7314759266,desktop,27.0,55.0
9814730121,desktop,31.0,
2974115930,mobile,29.0,30.0
6197115111,desktop,28.0,65.0
5177160379,desktop,38.0,2143.0
4057320405,desktop,39.0,2113.0
9623690366,mobile,34.0,50.0
8931196746,desktop,28.0,2201.0
3800480402,desktop,26.0,
1387962914,desktop,38.0,2084.0
2894029899,desktop,26.0,55.0
4724922959,desktop,30.0,2201.0
7111918616,desktop,29.0,
4872060430,mobile,30.0,44.0
9459068214,mobile,33.0,
5763815348,mobile,36.0,
5156040587,desktop,32.0,55.0
8682417641,mobile,33.0,
9053701657,desktop,37.0,2059.0
4584206300,desktop,39.0,2050.0
4736347708,desktop,39.0,2117.0
1074315055,mobile,25.0,50.0
4899268237,desktop,40.0,2132.0
7894584957,mobile,38.0,
4898496103,desktop,36.0,54.0
2918315132,desktop,31.0,
3059656291,desktop,27.0,2086.0
3668732835,desktop,33.0,
1669422997,mobile,31.0,43.0
5013432173,desktop,35.0,2086.0
4804064898,desktop,39.0,
683284816,desktop,31.0,2119.0
4625419133,desktop,38.0,
1285596446,mobile,38.0,
4659414980,desktop,30.0,56.0
3602125659,desktop,30.0,2132.0
3565089646,desktop,27.0,2061.0
7300473923,desktop,32.0,2060.0
6792857112,desktop,25.0,56.0
4978147271,desktop,36.0,2061.0
9423093189,mobile,28.0,
1841072191,desktop,40.0,2130.0
6339800628,desktop,38.0,2132.0
6364693503,desktop,32.0,
4716391019,desktop,25.0,2104.0
6076109641,desktop,31.0,2083.0
2329720690,desktop,38.0,
1407604725,desktop,40.0,
9920787848,desktop,31.0,2122.0
6154695630,desktop,34.0,2073.0
605564878,desktop,37.0,2062.0
1903702788,mobile,32.0,
305539498,desktop,31.0,2106.0
6592384044,desktop,,58.0
2340607843,desktop,32.0,2071.0
8700792556,mobile,36.0,41.0
9818891928,desktop,28.0,2075.0
3520372383,desktop,32.0,2070.0
2680170641,mobile,35.0,
1214390919,desktop,29.0,
4191262616,desktop,40.0,61.0
7786324162,desktop,38.0,2101.0
3920385039,mobile,34.0,39.0
7774304332,desktop,25.0,2117.0
8360687245,mobile,28.0,35.0
1234706854,desktop,30.0,2120.0
8804543841,desktop,39.0,2107.0
5910159993,desktop,29.0,2051.0
9006375927,desktop,26.0,2138.0
2706389973,mobile,26.0,
4324382039,mobile,38.0,
6359800164,mobile,25.0,
432618283,desktop,38.0,2148.0
5440770412,desktop,35.0,60.0
9750034063,desktop,31.0,2069.0
9682362285,desktop,29.0,70.0
8269570941,mobile,40.0,
736943661,desktop,40.0,
9112576981,mobile,33.0,51.0
1433658092,mobile,38.0,41.0
841415992,desktop,39.0,2076.0
8373878448,desktop,31.0,2059.0
9607292877,desktop,,2125.0
7381728853,mobile,26.0,36.0
435626064,desktop,37.0,2136.0
5893801532,desktop,34.0,
8663562311,mobile,37.0,
6192182572,desktop,28.0,
3331909624,desktop,37.0,2107.0
5075458763,desktop,35.0,
9759012381,desktop,29.0,2150.0
6566052470,desktop,25.0,
24981687,desktop,34.0,2137.0
1757754039,desktop,29.0,2095.0
6667734385,mobile,33.0,
1021407321,desktop,38.0,2095.0
4193866788,desktop,26.0,2124.0
8102371169,desktop,40.0,68.0
8227759546,desktop,35.0,2201.0
6369214168,mobile,30.0,
1639565592,desktop,27.0,2145.0
8468149630,desktop,38.0,2116.0
4327131263,mobile,35.0,43.0
5598446957,desktop,36.0,61.0
645840823,desktop,36.0,2137.0
2091897188,desktop,35.0,2054.0
8101785505,desktop,31.0,
5859951862,mobile,27.0,31.0
9056191166,mobile,37.0,52.0
2865744825,desktop,39.0,2118.0
5772761382,desktop,33.0,2104.0
3450981833,desktop,37.0,63.0
2037450054,desktop,29.0,2086.0
5961217081,desktop,30.0,55.0
8100368016,desktop,31.0,2122.0
4082869241,desktop,36.0,
4173230836,desktop,37.0,2067.0
5523261823,desktop,34.0,2132.0
7415076303,desktop,35.0,2111.0
9138909214,desktop,39.0,2118.0
772252585,desktop,28.0,
8998551704,mobile,26.0,
3368828189,desktop,33.0,2056.0
8036402276,desktop,37.0,2087.0
7277194637,desktop,39.0,2143.0
1720130511,desktop,40.0,2114.0
483740095,desktop,37.0,58.0
1972236782,desktop,34.0,
5908848021,desktop,33.0,2126.0
38334168,desktop,35.0,2101.0
106302928,desktop,29.0,2129.0
8889422644,desktop,31.0,2051.0
880971621,mobile,36.0,31.0
6367163177,mobile,37.0,45.0
8978761744,mobile,30.0,41.0
9836908007,desktop,40.0,2149.0
9804487037,desktop,30.0,
3608553988,desktop,40.0,2088.0
5683433397,desktop,35.0,2095.0
8237150038,desktop,40.0,68.0
9617541554,mobile,37.0,34.0
9293601197,desktop,35.0,2057.0
9609003627,desktop,27.0,2079.0
8457793681,desktop,28.0,2078.0
4923499259,desktop,40.0,2149.0
8151167191,desktop,27.0,2053.0
7536777143,desktop,29.0,
7585826116,desktop,27.0,70.0
2096480747,desktop,31.0,2103.0
3286169563,mobile,32.0,45.0
9822686857,desktop,37.0,2088.0
8331302229,desktop,36.0,2116.0
5028265662,desktop,27.0,2096.0
2363762327,desktop,37.0,2107.0
5020741173,desktop,30.0,2072.0
1344940601,mobile,28.0,34.0
2879731990,desktop,25.0,2143.0
3565587914,desktop,37.0,1999.0
7681131540,desktop,29.0,2075.0
8643736162,desktop,31.0,55.0
9092898613,mobile,36.0,31.0
7125114863,desktop,25.0,2142.0
5286436078,desktop,28.0,2101.0
78965829,desktop,35.0,
2770493366,desktop,35.0,2118.0
911415754,desktop,35.0,2104.0
3042435048,mobile,31.0,51.0
7155032302,desktop,34.0,2148.0
536825464,desktop,28.0,
9283212149,desktop,26.0,2087.0
7646469954,desktop,33.0,2062.0
2511260317,mobile,37.0,
655571211,mobile,28.0,
9986164443,desktop,35.0,2105.0
8947188403,desktop,30.0,68.0
4710097344,desktop,36.0,
3618995303,mobile,39.0,
3882623316,desktop,29.0,2112.0
7506444255,desktop,28.0,2095.0
7827601412,desktop,32.0,
7417689731,mobile,29.0,41.0
9472867656,desktop,27.0,2139.0
8925009437,desktop,25.0,2115.0
7274244943,desktop,38.0,52.0
4430487388,desktop,35.0,2124.0
7991203607,desktop,40.0,
4717209668,mobile,27.0,48.0
4016011351,mobile,29.0,46.0
8303612384,mobile,35.0,
9420903273,desktop,25.0,56.0
3633791781,mobile,37.0,39.0
7310560763,desktop,29.0,2148.0
8104362118,desktop,29.0,
8961566259,desktop,30.0,2059.0
4160737007,desktop,40.0,2052.0
6048162589,desktop,26.0,57.0
7428393954,mobile,,38.0
7475497734,desktop,27.0,57.0
8667416013,mobile,33.0,
61476204,mobile,35.0,40.0
7494735845,mobile,39.0,42.0
8362408563,desktop,33.0,2118.0
9338243700,mobile,40.0,
8925960939,mobile,30.0,32.0
7857233301,mobile,38.0,
2906989794,mobile,37.0,38.0
5710032433,mobile,37.0,31.0
4451563461,desktop,,
7975520051,desktop,25.0,2090.0
5816464640,mobile,25.0,31.0
1621850660,desktop,33.0,
6239137304,mobile,37.0,
1084730215,desktop,36.0,2115.0
4842612373,desktop,39.0,2099.0
7846496511,desktop,35.0,62.0
9554924781,desktop,37.0,2106.0
9128904947,desktop,36.0,2096.0
3923824280,mobile,30.0,
183901688,desktop,33.0,2065.0
1926022670,mobile,30.0,32.0
8554852390,desktop,27.0,2111.0
6881139711,desktop,40.0,2093.0
369225283,desktop,32.0,2106.0
2161789701,desktop,36.0,2101.0
5186330121,mobile,29.0,
7699220648,desktop,40.0,65.0
572173162,desktop,26.0,2098.0
9165843425,desktop,33.0,2068.0
5360767829,desktop,40.0,2085.0
9397546942,desktop,31.0,60.0
6449678923,desktop,29.0,2057.0
1796501564,desktop,39.0,
9960220930,desktop,28.0,56.0
8129417417,desktop,28.0,
4466393641,desktop,32.0,2137.0
4928367862,mobile,30.0,39.0
5110318683,desktop,32.0,2143.0
4866824661,mobile,40.0,42.0
6667797906,desktop,33.0,2059.0
3268754291,desktop,40.0,65.0
4439533477,desktop,34.0,2115.0
920594702,desktop,,
4697378816,desktop,25.0,2074.0
4067062850,desktop,38.0,2050.0
12129434,mobile,35.0,
6688263358,desktop,32.0,
861298346,desktop,31.0,2148.0
7397687069,desktop,35.0,2051.0
9998067063,desktop,26.0,2115.0
6243405178,desktop,40.0,55.0
7935007784,desktop,36.0,
9477259661,desktop,40.0,2115.0
4843678706,desktop,,
1466502795,desktop,28.0,2093.0
7521720280,desktop,34.0,60.0
4797998677,mobile,31.0,47.0
9790822896,desktop,28.0,2069.0
252353730,desktop,38.0,2071.0
1761675927,desktop,25.0,2134.0
3236651063,mobile,29.0,31.0
2116578915,desktop,28.0,2146.0
2934007802,desktop,27.0,
4774274866,desktop,26.0,
6671469726,mobile,36.0,42.0
9419046985,desktop,30.0,1999.0
3633791781,mobile,40.0,38.0
7479817198,desktop,32.0,2107.0
8037336723,mobile,38.0,45.0
9637127756,desktop,26.0,2090.0
3192633721,desktop,38.0,51.0
1208807309,desktop,35.0,2123.0
4515346068,desktop,31.0,56.0
725970368,mobile,28.0,34.0
5937261607,desktop,36.0,2139.0
3135091349,mobile,27.0,43.0
2768586024,mobile,40.0,
9521685278,desktop,37.0,2107.0
1464442108,desktop,28.0,2110.0
4095198428,mobile,38.0,43.0
4349168933,mobile,36.0,34.0
3333513173,desktop,,2111.0
2553240584,desktop,26.0,
2391314664,desktop,30.0,2147.0
7127606644,mobile,26.0,34.0
1793303318,mobile,36.0,34.0
3302911800,desktop,33.0,2083.0
1626471448,desktop,31.0,2060.0
7397037429,mobile,39.0,42.0
6488872166,desktop,33.0,2115.0
9666540176,desktop,38.0,2138.0
412563773,desktop,25.0,
3074122265,desktop,31.0,
5462426326,desktop,35.0,58.0
183989130,desktop,37.0,2072.0
1072067923,desktop,26.0,
8933636391,mobile,25.0,
8004924007,desktop,36.0,2114.0
173181486,desktop,30.0,2140.0
8678077664,desktop,29.0,2096.0
2086422875,mobile,30.0,
1309798424,desktop,30.0,2053.0
7719104129,mobile,25.0,
4563002689,mobile,32.0,
225101326,desktop,37.0,2058.0
7023354609,desktop,37.0,2068.0
9851083114,desktop,26.0,2139.0
5424175955,desktop,30.0,2143.0
794157351,desktop,26.0,2076.0
6838853532,desktop,25.0,2084.0
2033247597,desktop,36.0,2073.0
1299967992,desktop,40.0,
4954877305,desktop,31.0,58.0
4026057085,mobile,33.0,
8598937939,mobile,31.0,30.0
6494751771,desktop,34.0,66.0
2514007745,desktop,25.0,
4293465372,desktop,30.0,2091.0
4022482775,desktop,35.0,2102.0
6061726981,mobile,28.0,
2832117814,mobile,29.0,43.0
1756216298,desktop,,2143.0
6711558381,desktop,40.0,2091.0
6394091511,desktop,39.0,2138.0
3360760811,desktop,35.0,2138.0
1947033774,desktop,36.0,2052.0
8912166362,desktop,28.0,2056.0
1770742384,desktop,33.0,2144.0
9386919894,desktop,39.0,2059.0
2485166500,desktop,30.0,2098.0
973104398,desktop,34.0,2102.0
6502900628,desktop,25.0,2050.0
8966578285,mobile,36.0,34.0
4723846984,desktop,39.0,2089.0
7267110605,mobile,26.0,42.0
5193352328,mobile,31.0,
1705119044,desktop,30.0,2107.0
6787120308,desktop,29.0,54.0
8973269760,desktop,26.0,
6820771747,desktop,38.0,2143.0
1167986645,desktop,40.0,
8332746461,mobile,27.0,
3583661725,desktop,38.0,69.0
3848858363,desktop,28.0,
5487566568,mobile,36.0,
2341504012,desktop,37.0,2101.0
2176623962,mobile,35.0,48.0
7539461607,desktop,31.0,2055.0
9083018170,desktop,28.0,2102.0
3609259681,desktop,34.0,2060.0
3908975009,desktop,,2097.0
6825182841,desktop,39.0,2201.0
3660769021,mobile,27.0,
103017250,desktop,34.0,52.0
8769633994,desktop,37.0,2118.0
9830459623,desktop,34.0,
8119334171,desktop,33.0,2089.0
6169696584,desktop,31.0,2094.0
8795066431,mobile,39.0,
6954523995,desktop,27.0,2150.0
8036096874,desktop,30.0,2057.0
2588262504,mobile,25.0,
9085917840,desktop,,2145.0
1302380264,desktop,,2144.0
350149677,desktop,36.0,2063.0
373524014,mobile,38.0,34.0
4801389743,desktop,40.0,2150.0
752788677,mobile,32.0,46.0
4332068167,desktop,32.0,2064.0
9292097706,desktop,37.0,2101.0
4193859139,desktop,32.0,
9548520314,desktop,29.0,70.0
3647240558,desktop,28.0,2050.0
2419336516,mobile,30.0,37.0
3355635299,desktop,40.0,2138.0
7180530908,mobile,38.0,
5154510831,desktop,,65.0
1038183012,mobile,40.0,
5913807821,desktop,,56.0
7228378021,desktop,33.0,2129.0
765005606,desktop,,2060.0
8431790368,desktop,27.0,2074.0
7496987620,desktop,29.0,2141.0
4978119404,desktop,33.0,
4405257310,desktop,,2148.0
6175674308,mobile,36.0,47.0
7316657093,desktop,36.0,
6555757691,desktop,25.0,2080.0
508993767,desktop,31.0,2069.0
539948063,desktop,35.0,2078.0
5915510387,desktop,36.0,2050.0
7880720198,desktop,40.0,2107.0
7308871144,desktop,37.0,
4019155134,desktop,38.0,2137.0
6034664699,desktop,28.0,2131.0
2126113867,desktop,40.0,2053.0
4514036510,desktop,27.0,66.0
1462756001,mobile,30.0,42.0
2930250661,mobile,31.0,46.0
9661433258,desktop,26.0,
9510088412,desktop,34.0,2089.0
2732065215,mobile,26.0,44.0
373308729,desktop,34.0,2147.0
7064414534,desktop,30.0,
5706222006,mobile,31.0,
6074028947,desktop,32.0,2080.0
2228465736,desktop,34.0,2114.0
2683531320,mobile,34.0,
4028005350,mobile,29.0,49.0
7356152081,mobile,30.0,
8203913713,mobile,25.0,
925700015,desktop,39.0,2127.0
5148726523,desktop,36.0,2073.0
6308479617,desktop,31.0,2053.0
6392506058,desktop,31.0,2060.0
1645036404,desktop,28.0,2064.0
3442303564,mobile,31.0,41.0
8298804549,desktop,34.0,2137.0
4309223901,mobile,35.0,
1542420572,desktop,35.0,2053.0
3365471330,desktop,32.0,2125.0
5228126950,desktop,26.0,
8100838003,desktop,25.0,
8911940460,desktop,37.0,2141.0
1591954630,desktop,29.0,
7398802513,mobile,40.0,
3809451184,mobile,31.0,
8226408726,desktop,32.0,2108.0
4581470672,mobile,29.0,36.0
1406961147,mobile,32.0,
4991579958,mobile,35.0,
5054574505,desktop,27.0,2125.0
7140335983,desktop,36.0,2129.0
2042239539,desktop,26.0,2112.0
8075387690,desktop,34.0,67.0
5600424430,mobile,35.0,
8097049673,desktop,31.0,
4123278308,desktop,27.0,2074.0
412563773,desktop,,2093.0
2827442888,mobile,40.0,
3560346128,desktop,27.0,2052.0
8764922111,mobile,34.0,
8806865428,mobile,29.0,30.0
6029355834,desktop,30.0,
7538644773,desktop,38.0,2092.0
4727433030,desktop,35.0,2060.0
9464971883,mobile,39.0,
5863471887,mobile,37.0,49.0
3836309920,desktop,40.0,2128.0
3987413586,desktop,28.0,2126.0
1038177829,desktop,40.0,2142.0
9647067168,desktop,,2133.0
3136704231,desktop,25.0,2201.0
6129743120,desktop,31.0,2082.0
9223357501,desktop,30.0,2142.0
1012670579,desktop,28.0,2112.0
2801067381,mobile,,
9372673467,desktop,30.0,62.0
5993144057,mobile,35.0,
829238004,desktop,35.0,52.0
6050963635,desktop,33.0,
208620997,desktop,32.0,2136.0
4373704752,desktop,40.0,
9976035992,desktop,37.0,2123.0
3094364430,desktop,32.0,2144.0
2373437626,desktop,32.0,2149.0
221808803,desktop,39.0,2082.0
1203890644,mobile,26.0,35.0
9093595193,desktop,29.0,
5242214234,desktop,34.0,62.0
5774462191,mobile,26.0,41.0
5281542159,mobile,33.0,
4573377927,mobile,30.0,53.0
6629519232,desktop,33.0,2070.0
2689518465,desktop,36.0,2124.0
9331899565,desktop,38.0,2103.0
1425227451,desktop,28.0,2069.0
3250032377,desktop,28.0,
1199069837,mobile,37.0,
101917484,desktop,26.0,2053.0
1286807281,desktop,28.0,2057.0
8192480330,desktop,32.0,60.0
3954541747,desktop,35.0,2083.0
2004040034,mobile,29.0,
6502552055,desktop,29.0,2127.0
1484311901,desktop,37.0,2077.0
8488823528,desktop,34.0,53.0
1125942670,mobile,36.0,
1723651102,desktop,,2089.0
3548245206,desktop,33.0,2117.0
9897047467,desktop,40.0,
7801054256,desktop,26.0,2142.0
1323656874,mobile,38.0,49.0
461388839,mobile,33.0,
3316066726,desktop,31.0,
2828511478,mobile,31.0,
3314684318,desktop,,2094.0
6165035062,desktop,35.0,
6948208305,desktop,25.0,
2064710140,mobile,40.0,40.0
9288761640,mobile,33.0,31.0
2183868289,mobile,29.0,41.0
3688723341,desktop,31.0,2054.0
632186982,mobile,32.0,
412687122,mobile,37.0,49.0
6709352008,desktop,37.0,2115.0
6562651077,desktop,29.0,2139.0
2116104372,desktop,32.0,2073.0
2679500615,mobile,33.0,
3916805828,desktop,33.0,70.0
3731040141,desktop,39.0,2091.0
4233485187,desktop,33.0,2054.0
6044598148,mobile,28.0,
4163727318,mobile,32.0,
5478235918,mobile,28.0,44.0
9002999175,desktop,33.0,63.0
7892053909,desktop,38.0,2071.0
1640779497,desktop,37.0,2074.0
3640024099,desktop,37.0,2073.0
2761595843,desktop,40.0,69.0
8810853713,desktop,33.0,2114.0
1734747693,desktop,25.0,2147.0
1022935138,desktop,25.0,2144.0
2582631351,mobile,28.0,
9700760403,desktop,28.0,2077.0
8558172364,desktop,36.0,2094.0
2189189016,desktop,36.0,2099.0
6005107988,mobile,40.0,52.0
1111629062,desktop,27.0,2118.0
5378651423,mobile,37.0,
7240119947,desktop,33.0,65.0
880528207,desktop,34.0,2108.0
232694060,desktop,33.0,2127.0
479638553,desktop,31.0,2139.0
7126000736,desktop,28.0,2119.0
2589965521,mobile,27.0,
4762257445,desktop,31.0,2069.0
98646970,mobile,34.0,47.0
8059954548,desktop,40.0,2082.0
9553938584,desktop,40.0,
6628889970,mobile,33.0,31.0
3132357575,mobile,34.0,
8347844209,desktop,34.0,2141.0
8723881564,desktop,26.0,2074.0
694866290,desktop,30.0,2145.0
965619034,mobile,28.0,42.0
712854047,mobile,37.0,44.0
4156575591,desktop,37.0,
8284468515,mobile,39.0,36.0
327348290,mobile,36.0,
6071284513,desktop,25.0,2121.0
5489025750,desktop,27.0,2089.0
1795883537,desktop,29.0,2075.0
1663843703,mobile,29.0,
7296913144,mobile,25.0,37.0
953992859,desktop,26.0,2061.0
1465685990,mobile,29.0,31.0
5279931713,mobile,28.0,
7149431087,desktop,34.0,
6433209905,mobile,28.0,
6330459686,desktop,39.0,2137.0
51879019,desktop,29.0,52.0
7526745087,mobile,38.0,37.0
4185559103,desktop,30.0,2073.0
2555166903,desktop,40.0,
5186545186,desktop,28.0,2097.0
9506694018,mobile,31.0,32.0
7809228653,desktop,38.0,2093.0
7785973865,desktop,28.0,
8213191256,desktop,40.0,70.0
5968133223,desktop,31.0,
4566305102,desktop,40.0,2094.0
2747623605,mobile,25.0,53.0
7435314540,desktop,30.0,
841972585,desktop,25.0,
5815524569,desktop,29.0,2126.0
5934756551,mobile,32.0,35.0
3290236293,desktop,36.0,2088.0
6627002245,desktop,,2075.0
5248230246,mobile,38.0,54.0
4727313558,mobile,26.0,
5229412680,desktop,30.0,2053.0
5484477571,desktop,38.0,2070.0
6023725306,desktop,38.0,2091.0
9777758143,mobile,30.0,
840753541,mobile,30.0,41.0
3885080128,desktop,25.0,2068.0
5260442734,desktop,40.0,
